path	lba	size	oob
/WAZA/WAZA_001/MA000002.ADP	190281	8734	0
/WAZA/WAZA_001/MA000004.ADP	190286	8220	0
/WAZA/WAZA_001/MA000003.ADP	190291	11294	0
/WAZA/WAZA_001/MA000001.ADP	190297	12062	0
/WAZA/WAZA_001/WAZA_012.WAZ	190303	8612	0
/WAZA/WAZA_002/MA086030.ADP	190308	42212	0
/WAZA/WAZA_002/MA086029.ADP	190329	42212	0
/WAZA/WAZA_002/MA085031.ADP	190350	12072	0
/WAZA/WAZA_002/MA087025.ADP	190356	6964	0
/WAZA/WAZA_002/MA087022.ADP	190360	9054	0
/WAZA/WAZA_002/MA037032.ADP	190365	4456	0
/WAZA/WAZA_002/MA022031.ADP	190368	9054	0
/WAZA/WAZA_002/PA003028.ADP	190373	17042	0
/WAZA/WAZA_002/MA020027.ADP	190382	6778	0
/WAZA/WAZA_002/PA003027.ADP	190386	12862	0
/WAZA/WAZA_002/MA067026.ADP	190393	14720	0
/WAZA/WAZA_002/PA003026.ADP	190401	18064	0
/WAZA/WAZA_002/PA003025.ADP	190410	15694	0
/WAZA/WAZA_002/PA003023.ADP	190418	18528	0
/WAZA/WAZA_002/MA023023.ADP	190428	11468	0
/WAZA/WAZA_002/MA037022.ADP	190434	6778	0
/WAZA/WAZA_002/PA003021.ADP	190438	12862	0
/WAZA/WAZA_002/MA020019.ADP	190445	5664	0
/WAZA/WAZA_002/MA021018.ADP	190448	6964	0
/WAZA/WAZA_002/PA003018.ADP	190452	10400	0
/WAZA/WAZA_002/PA003035.ADP	190458	16344	0
/WAZA/WAZA_002/PA003033.ADP	190466	15556	0
/WAZA/WAZA_002/PA003032.ADP	190474	16112	0
/WAZA/WAZA_002/PA003031.ADP	190482	15276	0
/WAZA/WAZA_002/PA003030.ADP	190490	15602	0
/WAZA/WAZA_002/PA003029.ADP	190498	16298	0
/WAZA/WAZA_002/PA003024.ADP	190506	16020	0
/WAZA/WAZA_002/PA003022.ADP	190514	17924	0
/WAZA/WAZA_002/PA003020.ADP	190523	17088	0
/WAZA/WAZA_002/PA003019.ADP	190532	12722	0
/WAZA/WAZA_002/WAZA_032.WAZ	190539	60860	0
/WAZA/WAZA_002/WAZA_023.WAZ	190569	9048	0
/WAZA/WAZA_002/WAZA_029.WAZ	190574	78088	0
/WAZA/WAZA_002/WAZA_028.WAZ	190613	12204	0
/WAZA/WAZA_002/WAZA_025.WAZ	190619	126736	0
/WAZA/WAZA_002/WAZA_024.WAZ	190681	172784	0
/WAZA/WAZA_002/WAZA_022.WAZ	190766	47776	0
/WAZA/WAZA_002/WAZA_021.WAZ	190790	43144	0
/WAZA/WAZA_002/WAZA_027.WAZ	190812	71480	0
/WAZA/WAZA_002/WAZA_018.WAZ	190847	10172	0
/WAZA/WAZA_002/WAZA_026.WAZ	190852	69304	0
/WAZA/WAZA_002/WAZA_033.WAZ	190886	113932	0
/WAZA/WAZA_002/WAZA_030.WAZ	190942	26400	0
/WAZA/WAZA_002/WAZA_020.WAZ	190955	67208	0
/WAZA/WAZA_002/WAZA_035.WAZ	190988	97300	0
/WAZA/WAZA_002/WAZA_031.WAZ	191036	46592	0
/WAZA/WAZA_002/WAZA_019.WAZ	191059	5428	0
/WAZA/WAZA_002/WAZA_034.WAZ	191062	8612	0
/WAZA/WAZA_003/MA029039.ADP	191067	12072	0
/WAZA/WAZA_003/PA013041.ADP	191073	6470	0
/WAZA/WAZA_003/PA007041.ADP	191077	14394	0
/WAZA/WAZA_003/PA007040.ADP	191085	10400	0
/WAZA/WAZA_003/PA013040.ADP	191091	11468	0
/WAZA/WAZA_003/MA029040.ADP	191097	13466	0
/WAZA/WAZA_003/PA007039.ADP	191104	14394	0
/WAZA/WAZA_003/PA013039.ADP	191112	15974	0
/WAZA/WAZA_003/PA007038.ADP	191120	12460	0
/WAZA/WAZA_003/PA013038.ADP	191127	16948	0
/WAZA/WAZA_003/MA042038.ADP	191136	6964	0
/WAZA/WAZA_003/PA013050.ADP	191140	16020	0
/WAZA/WAZA_003/PA007050.ADP	191148	10400	0
/WAZA/WAZA_003/PA013047.ADP	191154	17738	0
/WAZA/WAZA_003/PA007047.ADP	191163	14394	0
/WAZA/WAZA_003/PA013046.ADP	191171	17738	0
/WAZA/WAZA_003/MA064043.ADP	191180	14720	0
/WAZA/WAZA_003/PA007037.ADP	191188	10400	0
/WAZA/WAZA_003/PA013037.ADP	191194	6470	0
/WAZA/WAZA_003/PA013036.ADP	191198	8126	0
/WAZA/WAZA_003/MA042036.ADP	191202	10448	0
/WAZA/WAZA_003/MA029036.ADP	191208	14720	0
/WAZA/WAZA_003/MA045036.ADP	191216	18202	0
/WAZA/WAZA_003/PA007036.ADP	191225	10400	0
/WAZA/WAZA_003/PA007046.ADP	191231	12460	0
/WAZA/WAZA_003/PA013045.ADP	191238	16530	0
/WAZA/WAZA_003/PA007045.ADP	191247	10400	0
/WAZA/WAZA_003/PA013044.ADP	191253	16902	0
/WAZA/WAZA_003/PA007044.ADP	191262	14394	0
/WAZA/WAZA_003/PA013043.ADP	191270	18202	0
/WAZA/WAZA_003/PA007043.ADP	191279	12460	0
/WAZA/WAZA_003/PA013042.ADP	191286	15462	0
/WAZA/WAZA_003/MA045042.ADP	191294	27676	0
/WAZA/WAZA_003/PA007042.ADP	191308	10400	0
/WAZA/WAZA_003/WAZA_048.WAZ	191314	37384	0
/WAZA/WAZA_003/WAZA_041.WAZ	191333	35524	0
/WAZA/WAZA_003/WAZA_047.WAZ	191351	173100	0
/WAZA/WAZA_003/WAZA_045.WAZ	191436	74448	0
/WAZA/WAZA_003/WAZA_043.WAZ	191473	112716	0
/WAZA/WAZA_003/WAZA_039.WAZ	191529	130832	0
/WAZA/WAZA_003/WAZA_038.WAZ	191593	34128	0
/WAZA/WAZA_003/WAZA_046.WAZ	191610	167404	0
/WAZA/WAZA_003/WAZA_050.WAZ	191692	151612	0
/WAZA/WAZA_003/WAZA_044.WAZ	191767	42092	0
/WAZA/WAZA_003/WAZA_040.WAZ	191788	20704	0
/WAZA/WAZA_003/WAZA_037.WAZ	191799	31536	0
/WAZA/WAZA_003/WAZA_036.WAZ	191815	48360	0
/WAZA/WAZA_003/WAZA_042.WAZ	191839	87624	0
/WAZA/WAZA_003/WAZA_049.WAZ	191882	8612	0
/WAZA/WAZA_004/MA065055.ADP	191887	26284	0
/WAZA/WAZA_004/PA001060.ADP	191900	12118	0
/WAZA/WAZA_004/MA045060.ADP	191906	27676	0
/WAZA/WAZA_004/MA065060.ADP	191920	18202	0
/WAZA/WAZA_004/PA001059.ADP	191929	7408	0
/WAZA/WAZA_004/MA050059.ADP	191933	6964	0
/WAZA/WAZA_004/PA001058.ADP	191937	10834	0
/WAZA/WAZA_004/PA001057.ADP	191943	12118	0
/WAZA/WAZA_004/PA001056.ADP	191949	7408	0
/WAZA/WAZA_004/PA001055.ADP	191953	10834	0
/WAZA/WAZA_004/MA031055.ADP	191959	13466	0
/WAZA/WAZA_004/PA001067.ADP	191966	12118	0
/WAZA/WAZA_004/PA001065.ADP	191972	7408	0
/WAZA/WAZA_004/PA001064.ADP	191976	10834	0
/WAZA/WAZA_004/MA064064.ADP	191982	13466	0
/WAZA/WAZA_004/PA001063.ADP	191989	12118	0
/WAZA/WAZA_004/PA001062.ADP	191995	7408	0
/WAZA/WAZA_004/PA001061.ADP	191999	10834	0
/WAZA/WAZA_004/MA075061.ADP	192005	27676	0
/WAZA/WAZA_004/PA001054.ADP	192019	12118	0
/WAZA/WAZA_004/PA001053.ADP	192025	7408	0
/WAZA/WAZA_004/PA001052.ADP	192029	10834	0
/WAZA/WAZA_004/PA001051.ADP	192035	13318	0
/WAZA/WAZA_004/WAZA_066.WAZ	192042	32360	0
/WAZA/WAZA_004/WAZA_051.WAZ	192058	32360	0
/WAZA/WAZA_004/WAZA_067.WAZ	192074	128996	0
/WAZA/WAZA_004/WAZA_053.WAZ	192137	39724	0
/WAZA/WAZA_004/WAZA_063.WAZ	192157	45572	0
/WAZA/WAZA_004/WAZA_064.WAZ	192180	53700	0
/WAZA/WAZA_004/WAZA_065.WAZ	192207	159424	0
/WAZA/WAZA_004/WAZA_062.WAZ	192285	145720	0
/WAZA/WAZA_004/WAZA_052.WAZ	192357	42540	0
/WAZA/WAZA_004/WAZA_058.WAZ	192378	35524	0
/WAZA/WAZA_004/WAZA_057.WAZ	192396	20704	0
/WAZA/WAZA_004/WAZA_061.WAZ	192407	71036	0
/WAZA/WAZA_004/WAZA_055.WAZ	192442	15968	0
/WAZA/WAZA_004/WAZA_060.WAZ	192450	98160	0
/WAZA/WAZA_004/WAZA_059.WAZ	192498	69248	0
/WAZA/WAZA_004/WAZA_056.WAZ	192532	92588	0
/WAZA/WAZA_004/WAZA_054.WAZ	192578	101700	0
/WAZA/WAZA_005/MA088071.ADP	192628	12072	0
/WAZA/WAZA_005/PA005075.ADP	192634	33296	0
/WAZA/WAZA_005/PA005074.ADP	192651	41736	0
/WAZA/WAZA_005/PA005073.ADP	192672	43128	0
/WAZA/WAZA_005/PA005072.ADP	192694	14256	0
/WAZA/WAZA_005/PA005071.ADP	192701	31634	0
/WAZA/WAZA_005/PA005070.ADP	192717	13420	0
/WAZA/WAZA_005/PA005069.ADP	192724	19782	0
/WAZA/WAZA_005/PA005068.ADP	192734	14674	0
/WAZA/WAZA_005/PA005081.ADP	192742	33110	0
/WAZA/WAZA_005/PA005079.ADP	192759	61810	0
/WAZA/WAZA_005/PA005078.ADP	192790	29184	0
/WAZA/WAZA_005/PA005077.ADP	192805	31716	0
/WAZA/WAZA_005/PA005076.ADP	192821	25168	0
/WAZA/WAZA_005/WAZA_074.WAZ	192834	31444	0
/WAZA/WAZA_005/WAZA_073.WAZ	192850	35300	0
/WAZA/WAZA_005/WAZA_072.WAZ	192868	35300	0
/WAZA/WAZA_005/WAZA_071.WAZ	192886	35300	0
/WAZA/WAZA_005/WAZA_076.WAZ	192904	46360	0
/WAZA/WAZA_005/WAZA_075.WAZ	192927	58488	0
/WAZA/WAZA_005/WAZA_078.WAZ	192956	39188	0
/WAZA/WAZA_005/WAZA_077.WAZ	192976	39188	0
/WAZA/WAZA_005/WAZA_081.WAZ	192996	34988	0
/WAZA/WAZA_005/WAZA_079.WAZ	193014	58488	0
/WAZA/WAZA_005/WAZA_069.WAZ	193043	32932	0
/WAZA/WAZA_005/WAZA_068.WAZ	193060	32932	0
/WAZA/WAZA_005/WAZA_070.WAZ	193077	32932	0
/WAZA/WAZA_005/WAZA_080.WAZ	193094	8612	0
/WAZA/WAZA_006/MA076093.ADP	193099	12072	0
/WAZA/WAZA_006/MA069089.ADP	193105	11468	0
/WAZA/WAZA_006/MA055088.ADP	193111	6964	0
/WAZA/WAZA_006/MA043086.ADP	193115	14720	0
/WAZA/WAZA_006/MA027084.ADP	193123	7800	0
/WAZA/WAZA_006/PA004083.ADP	193127	27072	0
/WAZA/WAZA_006/PA005083.ADP	193141	24008	0
/WAZA/WAZA_006/PA004082.ADP	193153	24750	0
/WAZA/WAZA_006/PA005082.ADP	193166	23496	0
/WAZA/WAZA_006/PA005092.ADP	193178	22058	0
/WAZA/WAZA_006/PA004092.ADP	193189	27398	0
/WAZA/WAZA_006/PA005091.ADP	193203	22614	0
/WAZA/WAZA_006/PA004091.ADP	193215	27490	0
/WAZA/WAZA_006/PA004090.ADP	193229	26236	0
/WAZA/WAZA_006/PA005090.ADP	193242	19736	0
/WAZA/WAZA_006/PA004089.ADP	193252	24796	0
/WAZA/WAZA_006/PA005089.ADP	193265	18248	0
/WAZA/WAZA_006/PA004088.ADP	193274	25586	0
/WAZA/WAZA_006/PA005088.ADP	193287	17414	0
/WAZA/WAZA_006/PA004087.ADP	193296	26516	0
/WAZA/WAZA_006/PA005087.ADP	193309	18852	0
/WAZA/WAZA_006/PA004086.ADP	193319	30510	0
/WAZA/WAZA_006/PA005086.ADP	193334	21128	0
/WAZA/WAZA_006/PA004085.ADP	193345	32832	0
/WAZA/WAZA_006/PA005085.ADP	193362	22708	0
/WAZA/WAZA_006/PA004084.ADP	193374	24472	0
/WAZA/WAZA_006/PA005084.ADP	193386	17738	0
/WAZA/WAZA_006/PA005095.ADP	193395	20570	0
/WAZA/WAZA_006/PA004095.ADP	193406	24890	0
/WAZA/WAZA_006/PA005093.ADP	193419	20756	0
/WAZA/WAZA_006/PA004093.ADP	193430	26376	0
/WAZA/WAZA_006/WAZA_089.WAZ	193443	12932	0
/WAZA/WAZA_006/WAZA_088.WAZ	193450	12932	0
/WAZA/WAZA_006/WAZA_087.WAZ	193457	106228	0
/WAZA/WAZA_006/WAZA_085.WAZ	193509	13660	0
/WAZA/WAZA_006/WAZA_095.WAZ	193516	12932	0
/WAZA/WAZA_006/WAZA_084.WAZ	193523	52704	0
/WAZA/WAZA_006/WAZA_083.WAZ	193549	81780	0
/WAZA/WAZA_006/WAZA_082.WAZ	193589	12932	0
/WAZA/WAZA_006/WAZA_093.WAZ	193596	151332	0
/WAZA/WAZA_006/WAZA_092.WAZ	193670	169816	0
/WAZA/WAZA_006/WAZA_091.WAZ	193753	125096	0
/WAZA/WAZA_006/WAZA_090.WAZ	193815	172868	0
/WAZA/WAZA_006/WAZA_086.WAZ	193900	175556	0
/WAZA/WAZA_006/WAZA_094.WAZ	193986	8612	0
/WAZA/WAZA_007/MA068106.ADP	193991	7800	0
/WAZA/WAZA_007/MA053105.ADP	193995	10448	0
/WAZA/WAZA_007/MA062104.ADP	194001	7800	0
/WAZA/WAZA_007/PA010103.ADP	194005	17296	0
/WAZA/WAZA_007/MA053100.ADP	194014	7800	0
/WAZA/WAZA_007/MA068100.ADP	194018	10448	0
/WAZA/WAZA_007/MA068097.ADP	194024	9054	0
/WAZA/WAZA_007/PA010096.ADP	194029	17506	0
/WAZA/WAZA_007/PA010111.ADP	194038	17692	0
/WAZA/WAZA_007/PA010109.ADP	194047	22242	0
/WAZA/WAZA_007/PA010108.ADP	194058	20756	0
/WAZA/WAZA_007/PA010107.ADP	194069	19596	0
/WAZA/WAZA_007/PA010106.ADP	194079	20246	0
/WAZA/WAZA_007/PA010105.ADP	194089	19550	0
/WAZA/WAZA_007/PA010104.ADP	194099	17970	0
/WAZA/WAZA_007/PA010102.ADP	194108	16610	0
/WAZA/WAZA_007/PA010101.ADP	194117	16716	0
/WAZA/WAZA_007/PA010100.ADP	194126	15788	0
/WAZA/WAZA_007/PA010099.ADP	194134	13372	0
/WAZA/WAZA_007/PA010098.ADP	194141	16578	0
/WAZA/WAZA_007/PA010097.ADP	194150	15834	0
/WAZA/WAZA_007/WAZA_111.WAZ	194158	92156	0
/WAZA/WAZA_007/WAZA_105.WAZ	194203	93336	0
/WAZA/WAZA_007/WAZA_101.WAZ	194249	80492	0
/WAZA/WAZA_007/WAZA_100.WAZ	194289	78448	0
/WAZA/WAZA_007/WAZA_109.WAZ	194328	73008	0
/WAZA/WAZA_007/WAZA_097.WAZ	194364	88264	0
/WAZA/WAZA_007/WAZA_108.WAZ	194408	87884	0
/WAZA/WAZA_007/WAZA_107.WAZ	194451	115068	0
/WAZA/WAZA_007/WAZA_106.WAZ	194508	123764	0
/WAZA/WAZA_007/WAZA_104.WAZ	194569	107092	0
/WAZA/WAZA_007/WAZA_103.WAZ	194622	104124	0
/WAZA/WAZA_007/WAZA_102.WAZ	194673	51316	0
/WAZA/WAZA_007/WAZA_099.WAZ	194699	29776	0
/WAZA/WAZA_007/WAZA_098.WAZ	194714	80492	0
/WAZA/WAZA_007/WAZA_096.WAZ	194754	10248	0
/WAZA/WAZA_007/WAZA_110.WAZ	194760	8612	0
/WAZA/WAZA_008/MA091119.ADP	194765	13420	0
/WAZA/WAZA_008/PA008122.ADP	194772	12460	0
/WAZA/WAZA_008/MA035122.ADP	194779	13420	0
/WAZA/WAZA_008/PA008121.ADP	194786	10400	0
/WAZA/WAZA_008/MA040121.ADP	194792	12072	0
/WAZA/WAZA_008/PA008120.ADP	194798	14394	0
/WAZA/WAZA_008/PA008119.ADP	194806	12460	0
/WAZA/WAZA_008/PA008118.ADP	194813	10400	0
/WAZA/WAZA_008/MA043118.ADP	194819	12072	0
/WAZA/WAZA_008/PA008117.ADP	194825	14394	0
/WAZA/WAZA_008/MA061117.ADP	194833	13420	0
/WAZA/WAZA_008/PA008126.ADP	194840	14394	0
/WAZA/WAZA_008/PA008124.ADP	194848	10400	0
/WAZA/WAZA_008/PA008123.ADP	194854	14394	0
/WAZA/WAZA_008/PA008116.ADP	194862	12460	0
/WAZA/WAZA_008/MA041116.ADP	194869	18202	0
/WAZA/WAZA_008/PA008115.ADP	194878	10400	0
/WAZA/WAZA_008/PA008114.ADP	194884	14394	0
/WAZA/WAZA_008/MA032113.ADP	194892	13420	0
/WAZA/WAZA_008/PA008113.ADP	194899	12460	0
/WAZA/WAZA_008/PA008112.ADP	194906	10400	0
/WAZA/WAZA_008/WAZA_125.WAZ	194912	47272	0
/WAZA/WAZA_008/WAZA_116.WAZ	194936	25520	0
/WAZA/WAZA_008/WAZA_124.WAZ	194949	174560	0
/WAZA/WAZA_008/WAZA_123.WAZ	195035	90556	0
/WAZA/WAZA_008/WAZA_120.WAZ	195080	85928	0
/WAZA/WAZA_008/WAZA_115.WAZ	195122	101040	0
/WAZA/WAZA_008/WAZA_126.WAZ	195172	42172	0
/WAZA/WAZA_008/WAZA_121.WAZ	195193	46396	0
/WAZA/WAZA_008/WAZA_122.WAZ	195216	48540	0
/WAZA/WAZA_008/WAZA_119.WAZ	195240	104424	0
/WAZA/WAZA_008/WAZA_118.WAZ	195291	93292	0
/WAZA/WAZA_008/WAZA_117.WAZ	195337	89584	0
/WAZA/WAZA_008/WAZA_114.WAZ	195381	30356	0
/WAZA/WAZA_008/WAZA_113.WAZ	195396	48540	0
/WAZA/WAZA_008/WAZA_112.WAZ	195420	46396	0
/WAZA/WAZA_009/MA093127.ADP	195443	14720	0
/WAZA/WAZA_009/MA031137.ADP	195451	12072	0
/WAZA/WAZA_009/MA033136.ADP	195457	14720	0
/WAZA/WAZA_009/MA023136.ADP	195465	10448	0
/WAZA/WAZA_009/MA022133.ADP	195471	11468	0
/WAZA/WAZA_009/MA042131.ADP	195477	11468	0
/WAZA/WAZA_009/MA051130.ADP	195483	13420	0
/WAZA/WAZA_009/MA050129.ADP	195490	10448	0
/WAZA/WAZA_009/MA066127.ADP	195496	13420	0
/WAZA/WAZA_009/PA011140.ADP	195503	24518	0
/WAZA/WAZA_009/PA011138.ADP	195515	19596	0
/WAZA/WAZA_009/PA011137.ADP	195525	24008	0
/WAZA/WAZA_009/PA011136.ADP	195537	20664	0
/WAZA/WAZA_009/PA011135.ADP	195548	18620	0
/WAZA/WAZA_009/PA011134.ADP	195558	20432	0
/WAZA/WAZA_009/PA011133.ADP	195568	19132	0
/WAZA/WAZA_009/PA011132.ADP	195578	14766	0
/WAZA/WAZA_009/PA011131.ADP	195586	29208	0
/WAZA/WAZA_009/PA011130.ADP	195601	23358	0
/WAZA/WAZA_009/PA011129.ADP	195613	18342	0
/WAZA/WAZA_009/PA011128.ADP	195622	23496	0
/WAZA/WAZA_009/PA011127.ADP	195634	26886	0
/WAZA/WAZA_009/WAZA_133.WAZ	195648	155848	0
/WAZA/WAZA_009/WAZA_128.WAZ	195725	189336	0
/WAZA/WAZA_009/WAZA_127.WAZ	195818	81248	0
/WAZA/WAZA_009/WAZA_140.WAZ	195858	103048	0
/WAZA/WAZA_009/WAZA_138.WAZ	195909	122948	0
/WAZA/WAZA_009/WAZA_137.WAZ	195970	170796	0
/WAZA/WAZA_009/WAZA_136.WAZ	196054	101096	0
/WAZA/WAZA_009/WAZA_135.WAZ	196104	84224	0
/WAZA/WAZA_009/WAZA_134.WAZ	196146	101760	0
/WAZA/WAZA_009/WAZA_132.WAZ	196196	77308	0
/WAZA/WAZA_009/WAZA_131.WAZ	196234	74756	0
/WAZA/WAZA_009/WAZA_130.WAZ	196271	69044	0
/WAZA/WAZA_009/WAZA_129.WAZ	196305	147516	0
/WAZA/WAZA_009/WAZA_139.WAZ	196378	8612	0
/WAZA/WAZA_010/MA089148.ADP	196383	18016	0
/WAZA/WAZA_010/MA088148.ADP	196392	13466	0
/WAZA/WAZA_010/MA082153.ADP	196399	10912	0
/WAZA/WAZA_010/MA089151.ADP	196405	14720	0
/WAZA/WAZA_010/PA006156.ADP	196413	14394	0
/WAZA/WAZA_010/MA036154.ADP	196421	21824	0
/WAZA/WAZA_010/MA046153.ADP	196432	18016	0
/WAZA/WAZA_010/MA063152.ADP	196441	5664	0
/WAZA/WAZA_010/MA060151.ADP	196444	12072	0
/WAZA/WAZA_010/MA030150.ADP	196450	18016	0
/WAZA/WAZA_010/PA006148.ADP	196459	14488	0
/WAZA/WAZA_010/MA030148.ADP	196467	13420	0
/WAZA/WAZA_010/PA006147.ADP	196474	10400	0
/WAZA/WAZA_010/MA049147.ADP	196480	11468	0
/WAZA/WAZA_010/PA006146.ADP	196486	16624	0
/WAZA/WAZA_010/MA063145.ADP	196495	6778	0
/WAZA/WAZA_010/PA006145.ADP	196499	14720	0
/WAZA/WAZA_010/MA046144.ADP	196507	13466	0
/WAZA/WAZA_010/PA006144.ADP	196514	10726	0
/WAZA/WAZA_010/MA060143.ADP	196520	18016	0
/WAZA/WAZA_010/PA006154.ADP	196529	12770	0
/WAZA/WAZA_010/PA006153.ADP	196536	15880	0
/WAZA/WAZA_010/PA006152.ADP	196544	15694	0
/WAZA/WAZA_010/PA006151.ADP	196552	17274	0
/WAZA/WAZA_010/PA006150.ADP	196561	14348	0
/WAZA/WAZA_010/PA006149.ADP	196569	17646	0
/WAZA/WAZA_010/PA006143.ADP	196578	15044	0
/WAZA/WAZA_010/PA006142.ADP	196586	14858	0
/WAZA/WAZA_010/PA006141.ADP	196594	14736	0
/WAZA/WAZA_010/WAZA_142.WAZ	196602	47272	0
/WAZA/WAZA_010/WAZA_141.WAZ	196626	37384	0
/WAZA/WAZA_010/WAZA_146.WAZ	196645	86964	0
/WAZA/WAZA_010/WAZA_145.WAZ	196688	86980	0
/WAZA/WAZA_010/WAZA_144.WAZ	196731	112184	0
/WAZA/WAZA_010/WAZA_143.WAZ	196786	74668	0
/WAZA/WAZA_010/WAZA_156.WAZ	196823	116700	0
/WAZA/WAZA_010/WAZA_154.WAZ	196880	186500	0
/WAZA/WAZA_010/WAZA_152.WAZ	196972	96544	0
/WAZA/WAZA_010/WAZA_151.WAZ	197020	143092	0
/WAZA/WAZA_010/WAZA_150.WAZ	197090	52944	0
/WAZA/WAZA_010/WAZA_149.WAZ	197116	94988	0
/WAZA/WAZA_010/WAZA_148.WAZ	197163	85152	0
/WAZA/WAZA_010/WAZA_147.WAZ	197205	43112	0
/WAZA/WAZA_010/WAZA_153.WAZ	197227	142888	0
/WAZA/WAZA_010/WAZA_155.WAZ	197297	8612	0
/WAZA/WAZA_011/MA088158.ADP	197302	13466	0
/WAZA/WAZA_011/MA080158.ADP	197309	14488	0
/WAZA/WAZA_011/WAZA_160.WAZ	197317	8612	0
/WAZA/WAZA_011/WAZA_159.WAZ	197322	8612	0
/WAZA/WAZA_011/WAZA_158.WAZ	197327	8612	0
/WAZA/WAZA_011/WAZA_157.WAZ	197332	8612	0
/WAZA/WAZA_012/MA089164.ADP	197337	13466	0
/WAZA/WAZA_012/WAZA_164.WAZ	197344	8612	0
/WAZA/WAZA_012/WAZA_163.WAZ	197349	8612	0
/WAZA/WAZA_012/WAZA_162.WAZ	197354	8612	0
/WAZA/WAZA_012/WAZA_161.WAZ	197359	8612	0
/WAZA/WAZA_013/MA090165.ADP	197364	10448	0
/WAZA/WAZA_013/WAZA_167.WAZ	197370	8612	0
/WAZA/WAZA_013/WAZA_166.WAZ	197375	8612	0
/WAZA/WAZA_013/WAZA_165.WAZ	197380	8612	0
/WAZA/WAZA_014/MA090174.ADP	197385	11468	0
/WAZA/WAZA_014/MA093174.ADP	197391	13466	0
/WAZA/WAZA_014/MA081177.ADP	197398	10262	0
/WAZA/WAZA_014/MA080176.ADP	197404	10262	0
/WAZA/WAZA_014/MA082175.ADP	197410	13372	0
/WAZA/WAZA_014/MA077181.ADP	197417	13420	0
/WAZA/WAZA_014/MA047180.ADP	197424	13420	0
/WAZA/WAZA_014/MA075178.ADP	197431	27676	0
/WAZA/WAZA_014/MA025177.ADP	197445	11468	0
/WAZA/WAZA_014/MA030176.ADP	197451	13466	0
/WAZA/WAZA_014/MA034174.ADP	197458	12862	0
/WAZA/WAZA_014/MA024173.ADP	197465	6964	0
/WAZA/WAZA_014/MA078172.ADP	197469	24612	0
/WAZA/WAZA_014/MA025171.ADP	197482	10448	0
/WAZA/WAZA_014/MA024170.ADP	197488	10448	0
/WAZA/WAZA_014/PA012176.ADP	197494	18620	0
/WAZA/WAZA_014/PA002176.ADP	197504	13356	0
/WAZA/WAZA_014/PA012181.ADP	197511	28930	0
/WAZA/WAZA_014/PA002181.ADP	197526	19358	0
/WAZA/WAZA_014/PA012180.ADP	197536	27954	0
/WAZA/WAZA_014/PA002180.ADP	197550	19962	0
/WAZA/WAZA_014/PA012179.ADP	197560	18714	0
/WAZA/WAZA_014/PA002179.ADP	197570	14646	0
/WAZA/WAZA_014/PA012178.ADP	197578	28188	0
/WAZA/WAZA_014/PA002178.ADP	197592	20942	0
/WAZA/WAZA_014/PA012177.ADP	197603	30788	0
/WAZA/WAZA_014/PA002177.ADP	197619	19178	0
/WAZA/WAZA_014/PA012172.ADP	197629	26190	0
/WAZA/WAZA_014/PA012171.ADP	197642	30416	0
/WAZA/WAZA_014/PA012170.ADP	197657	26748	0
/WAZA/WAZA_014/PA012175.ADP	197671	28964	0
/WAZA/WAZA_014/PA012174.ADP	197686	30564	0
/WAZA/WAZA_014/PA012173.ADP	197701	15230	0
/WAZA/WAZA_014/PA002173.ADP	197709	13968	0
/WAZA/WAZA_014/PA002172.ADP	197716	20156	0
/WAZA/WAZA_014/PA002171.ADP	197726	20554	0
/WAZA/WAZA_014/PA002170.ADP	197737	18950	0
/WAZA/WAZA_014/PA002175.ADP	197747	21176	0
/WAZA/WAZA_014/PA002174.ADP	197758	21732	0
/WAZA/WAZA_014/WAZA_175.WAZ	197769	135068	0
/WAZA/WAZA_014/WAZA_174.WAZ	197835	117732	0
/WAZA/WAZA_014/WAZA_173.WAZ	197893	84828	0
/WAZA/WAZA_014/WAZA_180.WAZ	197935	67452	0
/WAZA/WAZA_014/WAZA_171.WAZ	197968	142152	0
/WAZA/WAZA_014/WAZA_170.WAZ	198038	31140	0
/WAZA/WAZA_014/WAZA_178.WAZ	198054	91704	0
/WAZA/WAZA_014/WAZA_177.WAZ	198099	102456	0
/WAZA/WAZA_014/WAZA_176.WAZ	198150	95376	0
/WAZA/WAZA_014/WAZA_181.WAZ	198197	87100	0
/WAZA/WAZA_014/WAZA_179.WAZ	198240	100112	0
/WAZA/WAZA_014/WAZA_172.WAZ	198289	91216	0
/WAZA/WAZA_014/MA001175.ADP	198334	26398	0
/WAZA/WAZA_014/MA001174.ADP	198347	23068	0
/WAZA/WAZA_014/MA001173.ADP	198359	18718	0
/WAZA/WAZA_014/MA001172.ADP	198369	23582	0
/WAZA/WAZA_014/MA001171.ADP	198381	21788	0
/WAZA/WAZA_014/PA001170.ADP	198392	31260	0
/WAZA/WAZA_015/MA082183.ADP	198408	15230	0
/WAZA/WAZA_015/MA082190.ADP	198416	10912	0
/WAZA/WAZA_015/MA086189.ADP	198422	37468	0
/WAZA/WAZA_015/MA085189.ADP	198441	13466	0
/WAZA/WAZA_015/MA092184.ADP	198448	6964	0
/WAZA/WAZA_015/MA067192.ADP	198452	12072	0
/WAZA/WAZA_015/MA043191.ADP	198458	18016	0
/WAZA/WAZA_015/MA077190.ADP	198467	13466	0
/WAZA/WAZA_015/MA033190.ADP	198474	12072	0
